kingdom	phylum	class	order	family	genus	species	feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__GGB28959	s__GGB28959_SGB41668	t__SGB41668	cohort	Fp7	cohortFp7	2.70327692234909	0	0.8581459966951794	0.0016319426351797893	0.20419038868084716	0.003261222033595062	0.23292871834326856	NA	logistic	48	24
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28924	s__GGB28924_SGB41621	t__SGB41621	cohort	Fp7	cohortFp7	-2.3273869128112845	0	0.8040205651651201	0.0037953822113557015	0.36204557483426725	0.007576359496581126	0.38309515756030704	NA	logistic	48	28
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Pumilibacteraceae	g__GGB28430	s__GGB28430_SGB41013	t__SGB41013	genotype	Thy1-ASO	genotypeThy1-ASO	-2.4410834826016803	0	0.8446448237215045	0.0038515486684496517	0.36204557483426725	0.007688262909753868	0.38309515756030704	NA	logistic	48	30
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Eubacteriaceae	g__GGB28991	s__GGB28991_SGB41705	t__SGB41705	treatment	benCom	treatmentbenCom	2.789999767182778	0	1.081942573991197	0.009917434442726143	0.4779769903995641	0.01973651337952652	0.5231401552822094	NA	logistic	48	23
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30454	s__GGB30454_SGB43516	t__SGB43516	treatment	F. prausnitzii	treatmentF. prausnitzii	-2.789999767182783	0	1.0819425739911994	0.00991743444272617	0.4779769903995641	0.01973651337952657	0.5231401552822094	NA	logistic	48	24
k__Bacteria	p__Firmicutes	c__CFGB9836	o__OFGB9836	f__FGB9836	g__GGB29546	s__GGB29546_SGB42338	t__SGB42338	cohort	Fp7	cohortFp7	-3.4722655694439464	0	1.3445377248226802	0.00980880186360583	0.4779769903995641	0.00980880186360583	0.38878523750292193	NA	logistic	48	14
k__Bacteria	p__Firmicutes	c__CFGB78137	o__OFGB78137	f__FGB78137	g__GGB29549	s__GGB29549_SGB42342	t__SGB42342	cohort	Fp7	cohortFp7	3.472265569443945	0	1.3445377248226735	0.009808801863605486	0.4779769903995641	0.009808801863605486	0.38878523750292193	NA	logistic	48	13
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Granulimonas	s__Granulimonas_faecalis	t__SGB33580	genotype	Thy1-ASO	genotypeThy1-ASO	-1.946066830817394	0	0.8259236786906243	0.01846144203371353	0.5450533430101484	0.036582059225462905	0.5722323058607668	NA	logistic	48	25
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28836	s__GGB28836_SGB41496	t__SGB41496	cohort	Fp7	cohortFp7	3.2946160148425134	0	1.3554560035894017	0.015072475429656522	0.5450533430101484	0.015072475429656522	0.49596975753435807	NA	logistic	48	10
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__GGB28904	s__GGB28904_SGB41596	t__SGB41596	cohort	Fp7	cohortFp7	1.9460668308173992	0	0.8259236786906262	0.01846144203371348	0.5450533430101484	0.0365820592254628	0.5722323058607668	NA	logistic	48	19
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28926	s__GGB28926_SGB41624	t__SGB41624	cohort	Fp7	cohortFp7	-2.2526114595742524	0	0.9493665426495561	0.0176561095156378	0.5450533430101484	0.0350004808280474	0.5722323058607668	NA	logistic	48	35
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41402	cohort	Fp7	cohortFp7	2.0261757428003073	0	0.8520399952466623	0.017405461149063665	0.5450533430101484	0.03450797222031578	0.5722323058607668	NA	logistic	48	31
k__Bacteria	p__Firmicutes	c__CFGB1765	o__OFGB1765	f__FGB1765	g__GGB31822	s__GGB31822_SGB45198	t__SGB45198	cohort	Fp7	cohortFp7	2.352315630278071	0	0.9786892180248072	0.016237329062331784	0.5450533430101484	0.016237329062331784	0.5019609943166508	NA	logistic	48	9
k__Bacteria	p__Firmicutes	c__CFGB2838	o__OFGB2838	f__FGB2838	g__GGB42330	s__GGB42330_SGB59498	t__SGB59498	cohort	Fp7	cohortFp7	2.02617574280031	0	0.852039995246664	0.017405461149063748	0.5450533430101484	0.0018392247118148475	0.1956438512555468	NA	logistic	48	19
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB46152	s__GGB46152_SGB63920	t__SGB63920	genotype	Thy1-ASO	genotypeThy1-ASO	-2.0261757428003104	0	0.8520399952466631	0.0174054611490636	0.5450533430101484	0.03450797222031563	0.5722323058607668	NA	logistic	48	34
k__Bacteria	p__Firmicutes	c__CFGB77305	o__OFGB77305	f__FGB77305	g__GGB28828	s__GGB28828_SGB41484	t__SGB41484	treatment	benCom	treatmentbenCom	4.401372657292351	0	1.892604125328206	0.020041803982904515	0.5543785424120877	0.039681934058919864	0.5722323058607668	NA	logistic	48	30
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB74395	s__GGB74395_SGB43521	t__SGB43521	cohort	Fp7	cohortFp7	1.7939833663509221	0	0.770682394032288	0.019923491964146545	0.5543785424120877	0.03945003839624769	0.5722323058607668	NA	logistic	48	29
k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichales_unclassified	g__Erysipelotrichales_unclassified	s__Erysipelotrichales_bacterium	t__SGB44464	treatment	F. prausnitzii	treatmentF. prausnitzii	4.267854946781502	0	1.8470754978731754	0.02085489036967026	0.5561030511521192	0.02085489036967026	0.5231401552822094	NA	logistic	48	7
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__Bacteria_unclassified_SGB41677	t__SGB41677	genotype	Thy1-ASO	genotypeThy1-ASO	1.7284444133243886	0	0.7479263060925686	0.02083383566414475	0.5561030511521192	0.04123362261980892	0.5846458361702989	NA	logistic	48	23
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__GGB42601	s__GGB42601_SGB59797	t__SGB59797	treatment	F. prausnitzii	treatmentF. prausnitzii	-3.4683670617117244	0	1.535537620545652	0.02390009710513036	0.573137136248724	0.04722897956862606	0.6056422085859107	NA	logistic	48	39
k__Bacteria	p__Firmicutes	c__CFGB8118	o__OFGB8118	f__FGB8118	g__GGB29005	s__GGB29005_SGB41723	t__SGB41723	treatment	F. prausnitzii	treatmentF. prausnitzii	-2.3142056240167213	0	1.0353254006747326	0.025401287765229055	0.573137136248724	0.05015735011032614	0.6061730374168484	NA	logistic	48	28
k__Bacteria	p__Firmicutes	c__CFGB28439	o__OFGB28439	f__FGB28439	g__GGB42327	s__GGB42327_SGB59494	t__SGB59494	cohort	Fp7	cohortFp7	-3.0038276262063115	0	1.3431776788113214	0.025328257940194294	0.573137136248724	0.025328257940194294	0.5590317198995496	NA	logistic	48	9
k__Bacteria	p__Firmicutes	c__CFGB2838	o__OFGB2838	f__FGB2838	g__GGB28418	s__GGB28418_SGB41001	t__SGB41001	treatment	benCom	treatmentbenCom	-3.696357263606135	0	1.664327876121127	0.026355639689822838	0.573137136248724	0.0488657859391265	0.6061730374168484	NA	logistic	48	38
k__Bacteria	p__Firmicutes	c__CFGB40333	o__OFGB40333	f__FGB40333	g__GGB42696	s__GGB42696_SGB59900	t__SGB59900	cohort	Fp7	cohortFp7	-3.0038276262063115	0	1.3431776788113214	0.025328257940194294	0.573137136248724	0.025328257940194294	0.5590317198995496	NA	logistic	48	9
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Eubacteriales_unclassified	g__Eubacteriales_unclassified	s__Clostridiales_bacterium	t__SGB59899	cohort	Fp7	cohortFp7	3.003827626206302	0	1.3431776788113194	0.025328257940194523	0.573137136248724	0.05001499523010401	0.6061730374168484	NA	logistic	48	39
k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichales_unclassified	g__GGB31171	s__GGB31171_SGB44462	t__SGB44462	treatment	benCom	treatmentbenCom	-2.336455183160745	0	1.0587854516734165	0.027332824814012235	0.5734790811983788	0.053918566315711	0.6061730374168484	NA	logistic	48	30
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30475	s__GGB30475_SGB63182	t__SGB63182	treatment	benCom	treatmentbenCom	-2.3496029818738453	0	1.0673582732891627	0.027712989077761343	0.5746369794065219	0.05465796839189858	0.6061730374168484	NA	logistic	48	31
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Eubacteriaceae	g__GGB28990	s__GGB28990_SGB41704	t__SGB41704	treatment	benCom	treatmentbenCom	-2.2614745663177134	0	1.0351975095184638	0.02891945781785607	0.5806765874421504	0.0570025805952334	0.6066159804297258	NA	logistic	48	26
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Sporofaciens	s__Sporofaciens_musculi	t__SGB41410	treatment	benCom	treatmentbenCom	-2.4587801635033486	0	1.1338211070960156	0.030114693038343042	0.5856788577112233	0.059322491339892466	0.6108093115401738	NA	logistic	48	17
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__GGB28945	s__GGB28945_SGB41650	t__SGB41650	treatment	benCom	treatmentbenCom	-3.1677767389620373	0	1.4649262149333704	0.030586290828390615	0.5858384174079839	0.06023706047014235	0.6108093115401738	NA	logistic	48	41
k__Bacteria	p__Firmicutes	c__CFGB30328	o__OFGB30328	f__FGB30328	g__GGB30413	s__GGB30413_SGB43452	t__SGB43452	treatment	benCom	treatmentbenCom	-3.1677767389620324	0	1.4649262149333713	0.030586290828390993	0.5858384174079839	0.060237060470143086	0.6108093115401738	NA	logistic	48	40
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB3793	s__GGB3793_SGB5158	t__SGB5158	cohort	Fp7	cohortFp7	1.7047480922382954	0	0.8209451025304019	0.0378414756473445	0.5865117231731378	0.07425097401552043	0.6108093115401738	NA	logistic	48	32
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Acetatifactor	s__Acetatifactor_muris	t__SGB7273	cohort	Fp7	cohortFp7	2.8109618733141017	0	1.357077614745969	0.03832753420477641	0.5865117231731378	0.03832753420477641	0.5722323058607668	NA	logistic	48	6
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Acetatifactor	s__Acetatifactor_SGB94872	t__SGB94872	cohort	Fp7	cohortFp7	2.81096187331408	0	1.3570776147459715	0.03832753420477823	0.5865117231731378	0.03832753420477823	0.5722323058607668	NA	logistic	48	11
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28946	s__GGB28946_SGB41652	t__SGB41652	genotype	Thy1-ASO	genotypeThy1-ASO	-2.0510786935749	0	0.9601278684361575	0.03265857235478201	0.5865117231731378	0.0642505623613115	0.6108093115401738	NA	logistic	48	35
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41462	treatment	F. prausnitzii	treatmentF. prausnitzii	-2.16222228651645	0	1.0325682947970665	0.03625788587563068	0.5865117231731378	0.0712011374630911	0.6108093115401738	NA	logistic	48	33
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41412	genotype	Thy1-ASO	genotypeThy1-ASO	1.6645393522118568	0	0.8023365045859779	0.03802223023244306	0.5865117231731378	0.07459877047303724	0.6108093115401738	NA	logistic	48	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__Clostridia_unclassified	s__Clostridia_bacterium	t__SGB41508	genotype	Thy1-ASO	genotypeThy1-ASO	2.81096187331408	0	1.3570776147459842	0.03832753420478006	0.5865117231731378	0.07518606853134155	0.6108093115401738	NA	logistic	48	37
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__Clostridia_unclassified	s__Clostridia_bacterium	t__SGB41508	treatment	benCom	treatmentbenCom	-3.2639356838114963	0	1.5769260300077077	0.03847023456065901	0.5865117231731378	0.07546051017416591	0.6108093115401738	NA	logistic	48	37
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41519	cohort	Fp7	cohortFp7	2.810961873314083	0	1.3570776147459747	0.038327534204778496	0.5865117231731378	0.07518606853133852	0.6108093115401738	NA	logistic	48	36
k__Bacteria	p__Firmicutes	c__CFGB1765	o__OFGB1765	f__FGB1765	g__GGB31701	s__GGB31701_SGB45057	t__SGB45057	cohort	Fp7	cohortFp7	1.8431180046666547	0	0.8666697897058293	0.033447764823367816	0.5865117231731378	0.06577677667505633	0.6108093115401738	NA	logistic	48	32
k__Bacteria	p__Firmicutes	c__CFGB1765	o__OFGB1765	f__FGB1765	g__GGB31701	s__GGB31701_SGB45057	t__SGB45057	genotype	Thy1-ASO	genotypeThy1-ASO	-1.843118004666659	0	0.8666697897058306	0.03344776482336767	0.5865117231731378	0.06577677667505603	0.6108093115401738	NA	logistic	48	32
k__Bacteria	p__Firmicutes	c__CFGB1765	o__OFGB1765	f__FGB1765	g__GGB31701	s__GGB31701_SGB45057	t__SGB45057	treatment	benCom	treatmentbenCom	2.2042708289197126	0	1.0528006031213355	0.0362848328646897	0.5865117231731378	0.07125307663336095	0.6108093115401738	NA	logistic	48	32
k__Bacteria	p__Firmicutes	c__CFGB9508	o__OFGB9508	f__FGB9508	g__GGB28381	s__GGB28381_SGB40961	t__SGB40961	cohort	Fp7	cohortFp7	2.0510786935748957	0	0.9601278684361523	0.03265857235478144	0.5865117231731378	0.06425056236131038	0.6108093115401738	NA	logistic	48	10
k__Bacteria	p__Firmicutes	c__CFGB2838	o__OFGB2838	f__FGB2838	g__GGB28402	s__GGB28402_SGB40984	t__SGB40984	treatment	benCom	treatmentbenCom	-2.162222286516441	0	1.0325682947970658	0.036257885875631335	0.5865117231731378	0.07120113746309238	0.6108093115401738	NA	logistic	48	30
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30463	s__GGB30463_SGB102197	t__SGB102197	treatment	benCom	treatmentbenCom	3.965650291797187	0	1.8766934623617066	0.034591783971826766	0.5865117231731378	0.0679869764253	0.6108093115401738	NA	logistic	48	34
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30464	s__GGB30464_SGB43538	t__SGB43538	cohort	Fp7	cohortFp7	-1.737269378179781	0	0.8317050859885318	0.036725319554813896	0.5865117231731378	0.07210189001322462	0.6108093115401738	NA	logistic	48	35
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30297	s__GGB30297_SGB43261	t__SGB43261	cohort	Fp7	cohortFp7	-1.7372693781741861	0	0.8317043188820904	0.0367251460601798	0.5865117231731378	0.07210155576721806	0.6108093115401738	NA	logistic	48	16
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__GGB28845	s__GGB28845_SGB41512	t__SGB41512	treatment	benCom	treatmentbenCom	2.090273241438792	0	1.0158180347705392	0.03961662650369201	0.5888814512774501	0.077663775911851	0.6155307589612948	NA	logistic	48	17
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__bacterium_D16_56	t__SGB29422	treatment	F. prausnitzii	treatmentF. prausnitzii	3.8207086099684116	0	1.868972401736765	0.040925592307669734	0.5918470272186085	0.08017628050960589	0.6155307589612948	NA	logistic	48	30
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28875	s__GGB28875_SGB41555	t__SGB41555	cohort	Fp7	cohortFp7	-1.5474784079632453	0	0.7614335323729399	0.042121030355454094	0.5989152308011382	0.08246787951270311	0.6155307589612948	NA	logistic	48	24
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__bacterium_1XD8_76	t__SGB29429	cohort	Fp7	cohortFp7	1.4935489338580723	0	0.7416572856250494	0.044030607669202526	0.609878514915206	0.08612252092668582	0.6155307589612948	NA	logistic	48	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_unclassified_SGB41521	t__SGB41521	genotype	Thy1-ASO	genotypeThy1-ASO	1.4935489338580674	0	0.7416572856250482	0.04403060766920285	0.609878514915206	0.08612252092668646	0.6155307589612948	NA	logistic	48	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30463	s__GGB30463_SGB102197	t__SGB102197	genotype	Thy1-ASO	genotypeThy1-ASO	-1.4935489338582189	0	0.7416573685612707	0.044030631321898515	0.609878514915206	0.08612256614919209	0.6155307589612948	NA	logistic	48	34
k__Bacteria	p__Firmicutes	c__CFGB1765	o__OFGB1765	f__FGB1765	g__GGB31822	s__GGB31822_SGB45198	t__SGB45198	treatment	F. prausnitzii	treatmentF. prausnitzii	-3.7505509799198657	0	1.8860888254446857	0.04675270806011947	0.6153445916332517	0.04675270806011947	0.6056422085859107	NA	logistic	48	9
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30302	s__GGB30302_SGB43266	t__SGB43266	treatment	F. prausnitzii	treatmentF. prausnitzii	-2.236947677706031	0	1.129261531776778	0.04760313378892317	0.6214768393309494	0.09294020923132022	0.6196770763453404	NA	logistic	48	13
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Granulimonas	s__Granulimonas_faecalis	t__SGB33580	treatment	F. prausnitzii	treatmentF. prausnitzii	2.0293569127295523	0	1.0273548695225596	0.04823159198037258	0.6239132540580307	0.09413689749578402	0.6218740501236641	NA	logistic	48	25
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB59842	cohort	Fp7	cohortFp7	2.0260936002703875	0	1.0284060784693785	0.04882348095936082	0.6258282559336374	0.09526322962573258	0.6230001119965868	NA	logistic	48	12
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB59842	genotype	Thy1-ASO	genotypeThy1-ASO	2.026093600270365	0	1.0284060784693714	0.04882348095936179	0.6258282559336374	0.0952632296257344	0.6230001119965868	NA	logistic	48	12
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30475	s__GGB30475_SGB63182	t__SGB63182	treatment	F. prausnitzii	treatmentF. prausnitzii	-2.018819159822128	0	1.0310412998283072	0.05022542700405766	0.6408855391467991	0.0979282604903754	0.6302578297032446	NA	logistic	48	31
k__Bacteria	p__Firmicutes	c__CFGB10299	o__OFGB10299	f__FGB10299	g__GGB47127	s__GGB47127_SGB65053	t__SGB65053	treatment	F. prausnitzii	treatmentF. prausnitzii	2.1888819898678693	0	1.1212258266945	0.05091182537377948	0.6467177817750367	0.09923163678466874	0.6328514156305979	NA	logistic	48	23
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28910	s__GGB28910_SGB41604	t__SGB41604	treatment	benCom	treatmentbenCom	-3.5820075250022523	0	1.8672645833774497	0.05507068349809323	0.6520475806455032	0.05507068349809323	0.6061730374168484	NA	logistic	48	15
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__GGB28957	s__GGB28957_SGB41666	t__SGB41666	treatment	F. prausnitzii	treatmentF. prausnitzii	-3.2188758248680815	0	1.6737793708643094	0.054465188099605585	0.6520475806455032	0.10596391948448577	0.6372450882101489	NA	logistic	48	44
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41475	treatment	F. prausnitzii	treatmentF. prausnitzii	-3.218875824868084	0	1.6737793708643105	0.05446518809960554	0.6520475806455032	0.10596391948448569	0.6372450882101489	NA	logistic	48	44
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Schaedlerella	s__Schaedlerella_arabinosiphila	t__SGB7270	treatment	F. prausnitzii	treatmentF. prausnitzii	-3.218875824868084	0	1.6737793708643105	0.05446518809960554	0.6520475806455032	0.10596391948448569	0.6372450882101489	NA	logistic	48	44
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB59842	treatment	F. prausnitzii	treatmentF. prausnitzii	-3.6352175199710417	0	1.8879783677066415	0.05417245176528486	0.6520475806455032	0.05417245176528486	0.6061730374168484	NA	logistic	48	12
k__Bacteria	p__Firmicutes	c__CFGB2838	o__OFGB2838	f__FGB2838	g__GGB28402	s__GGB28402_SGB40984	t__SGB40984	treatment	F. prausnitzii	treatmentF. prausnitzii	-1.952304682921487	0	1.0130369535785888	0.0539571859612258	0.6520475806455032	0.10500299400559732	0.6372450882101489	NA	logistic	48	30
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__GGB27778	s__GGB27778_SGB40192	t__SGB40192	treatment	F. prausnitzii	treatmentF. prausnitzii	-1.9523046829214918	0	1.0130369535785886	0.05395718596122514	0.6520475806455032	0.10500299400559605	0.6372450882101489	NA	logistic	48	33
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41421	cohort	Fp7	cohortFp7	2.6298011303924556	0	1.379960684138177	0.05668819345355479	0.6539341492912008	0.11016283563008196	0.6534829433294658	NA	logistic	48	40
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_unclassified_SGB59844	t__SGB59844	treatment	F. prausnitzii	treatmentF. prausnitzii	2.833291917666705	0	1.4888771412738948	0.05704416329729072	0.6539341492912008	0.05704416329729072	0.6066159804297258	NA	logistic	48	5
k__Bacteria	p__Firmicutes	c__CFGB2838	o__OFGB2838	f__FGB2838	g__GGB28418	s__GGB28418_SGB41001	t__SGB41001	genotype	Thy1-ASO	genotypeThy1-ASO	2.6298011303924373	0	1.379960684138174	0.05668819345355595	0.6539341492912008	0.055680519103510365	0.6061730374168484	NA	logistic	48	38
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28865	s__GGB28865_SGB41537	t__SGB41537	cohort	Fp7	cohortFp7	1.8564716327557396	0	0.9793030491419041	0.0579988008920591	0.6567857119516897	0.11263374087920149	0.65696737154959	NA	logistic	48	41
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB59842	treatment	benCom	treatmentbenCom	2.079755034780041	0	1.102820217422377	0.059314984189600586	0.6567857119516897	0.11511170102978861	0.6603776532761557	NA	logistic	48	12
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridiaceae_unclassified	s__Clostridiaceae_bacterium	t__SGB43075	treatment	benCom	treatmentbenCom	-2.097106572511399	0	1.1142150642980808	0.05981727377922849	0.6571484393276789	0.11241223390059557	0.65696737154959	NA	logistic	48	40
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Granulimonas	s__Granulimonas_faecalis	t__SGB33580	cohort	Fp7	cohortFp7	-1.4797380065814238	0	0.8252174536183279	0.0729490723784941	0.6636582753848664	0.14057657759610542	0.6820548361290641	NA	logistic	48	25
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus_reuteri	t__SGB7095	genotype	Thy1-ASO	genotypeThy1-ASO	-1.4797380065814307	0	0.8252174536183319	0.07294907237849414	0.6636582753848664	0.14057657759610548	0.6820548361290641	NA	logistic	48	32
k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichales_unclassified	g__GGB31171	s__GGB31171_SGB44462	t__SGB44462	genotype	Thy1-ASO	genotypeThy1-ASO	1.4797380065814307	0	0.825217453618331	0.07294907237849382	0.6636582753848664	0.14057657759610495	0.6820548361290641	NA	logistic	48	30
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__bacterium_c_19	t__SGB77368	genotype	Thy1-ASO	genotypeThy1-ASO	1.321228622014719	0	0.7614321288732715	0.0827073417167869	0.6636582753848664	0.1585741790597164	0.683671622767427	NA	logistic	48	18
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__bacterium_c_19	t__SGB77368	treatment	benCom	treatmentbenCom	-3.357606615192282	0	1.867683416843418	0.07221843767760266	0.6636582753848664	0.07221843767760266	0.6108093115401738	NA	logistic	48	18
k__Bacteria	p__Firmicutes	c__CFGB10349	o__OFGB10349	f__FGB10349	g__GGB31853	s__GGB31853_SGB45233	t__SGB45233	cohort	Fp7	cohortFp7	-1.7799142237137837	0	0.9555898008757718	0.06251375225813399	0.6636582753848664	0.06251375225813399	0.6108093115401738	NA	logistic	48	7
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__GGB31850	s__GGB31850_SGB45228	t__SGB45228	treatment	benCom	treatmentbenCom	-3.264169214689264	0	1.868082743611776	0.08057898044766049	0.6636582753848664	0.08057898044766049	0.6155307589612948	NA	logistic	48	13
k__Bacteria	p__Firmicutes	c__CFGB79224	o__OFGB79224	f__FGB79224	g__GGB28880	s__GGB28880_SGB41560	t__SGB41560	treatment	benCom	treatmentbenCom	2.213908049314078	0	1.2249240303198028	0.07070243254261097	0.6636582753848664	0.1364060311177795	0.6820548361290641	NA	logistic	48	9
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__bacterium_1XD8_76	t__SGB29429	treatment	benCom	treatmentbenCom	1.753609767608913	0	0.9784578662897946	0.07309805774689511	0.6636582753848664	0.008085869028305171	0.38410188191091404	NA	logistic	48	20
